Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,SMm1,SMm2,SMm3,SMm4,Desc
1891,Tb927.11.6170,1528900.0,1800500.0,1589400.0,1685800.0,1653700.0,1776900.0,1813100.0,1688500.0,"protein transport protein SEC31, putative"
1892,Tb927.11.6200,5346500.0,5874500.0,5012600.0,5352800.0,5285600.0,5020100.0,5687500.0,5405800.0,"60S ribosomal protein L28, putative"
1893,Tb927.11.6190,175790.0,203650.0,192320.0,196250.0,184080.0,180350.0,213330.0,176450.0,"hypothetical protein, conserved"
1894,Tb927.11.620,186480.0,188120.0,174280.0,201050.0,165220.0,185580.0,206260.0,200590.0,Regulatory-associated protein of TOR1
1895,Tb927.11.6220,1528.4,1925.9,607.44,2651.1,2044.5,1221.4,1474.7,0.0,Palmitoyl acyltransferase 7
1896,Tb927.11.6230,2490400.0,3021900.0,2619100.0,2474600.0,2745100.0,2697300.0,2823200.0,2425500.0,"protein transport protein SEC61 subunit alpha, putative"
1897,Tb927.11.6250,1203000.0,1389200.0,1260000.0,1378600.0,1338400.0,1430100.0,1409700.0,1286700.0,"Mitochondrial ATP synthase subunit, putative"
1898,Tb927.11.6260,48936.0,51461.0,58470.0,54871.0,60444.0,51939.0,57213.0,57299.0,"hypothetical protein, conserved"
1899,Tb927.11.6270,318070.0,368760.0,319370.0,327730.0,345180.0,350080.0,379910.0,334220.0,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative"
1900,Tb927.11.6280,226390.0,247640.0,223060.0,238930.0,317760.0,326620.0,346910.0,333630.0,pyruvate phosphate dikinase
1901,Tb927.11.6290,63043.0,74353.0,66741.0,71679.0,66765.0,68362.0,70393.0,65490.0,"HIT zinc finger, putative"
1902,Tb927.11.630,680570.0,757670.0,693630.0,701920.0,666600.0,713570.0,731130.0,664310.0,RNA polymerase I second largest subunit
1903,Tb927.11.6300,3619100.0,3931600.0,3644700.0,3916800.0,3926500.0,4434600.0,4629200.0,3508400.0,"40S ribosomal protein S5, putative"
1904,Tb927.11.6310,3488.4,5837.4,3921.0,2838.1,4131.3,4464.2,5636.3,5416.2,"hypothetical protein, conserved"
1905,Tb927.11.6320,98133.0,168500.0,106140.0,121130.0,136850.0,143270.0,153910.0,132850.0,MRB1-associated protein
1906,Tb927.11.6330,187960.0,213140.0,209050.0,203670.0,190080.0,197050.0,197450.0,206560.0,6-phosphogluconolactonase
1907,Tb927.11.6340,2165.6,1250.3,2022.5,2321.4,0.0,1328.4,5046.9,3238.0,"PUB domain containing protein, putative"
1908,Tb927.11.6350,373160.0,391040.0,359420.0,389160.0,376210.0,387640.0,419030.0,387370.0,"AAA ATPase, putative"
1909,Tb927.11.6360,127230.0,147740.0,129860.0,126850.0,119410.0,122220.0,118980.0,120470.0,"60S ribosomal protein L24, putative"
1910,Tb927.11.6370,1326600.0,1460100.0,1360200.0,1330300.0,1379100.0,1471900.0,1475100.0,1361300.0,"leucine-rich repeat protein (LRRP), putative"
1911,Tb927.11.6390,488330.0,507480.0,444610.0,503980.0,559100.0,621140.0,603280.0,553930.0,"START domain containing protein, putative"
1912,Tb927.11.6410,294750.0,334790.0,311570.0,312850.0,306350.0,311050.0,314740.0,295130.0,regulator of nonsense transcripts 2
1913,Tb927.11.6420,2014500.0,2212900.0,2017900.0,2143500.0,1996900.0,2110500.0,2206700.0,2075100.0,"hypothetical protein, conserved"
1914,Tb927.11.6430,351320.0,401400.0,337470.0,361080.0,378150.0,377860.0,386670.0,362130.0,"hypothetical protein, conserved"
1915,Tb927.11.6440,1887600.0,2135600.0,1867500.0,1965400.0,1938400.0,2066900.0,2091000.0,1960700.0,"hypothetical protein, conserved"
1916,Tb927.11.6460,2504600.0,2750000.0,2461200.0,2640500.0,2666800.0,2678100.0,2952300.0,2560500.0,"hypothetical protein, conserved"
1917,Tb927.11.6470,28606.0,35178.0,25341.0,28968.0,21350.0,29339.0,25447.0,24166.0,MICOS complex subunit MIC16
1918,Tb927.11.6510,718780.0,820530.0,761780.0,1002700.0,972920.0,817840.0,1022000.0,901550.0,"40S ribosomal protein S21, putative"
1919,Tb927.11.6530,637980.0,723720.0,683040.0,672120.0,774330.0,791380.0,874840.0,788170.0,"hypothetical protein, conserved"
1920,Tb927.11.6540,45750.0,28838.0,34445.0,45819.0,41145.0,34937.0,27798.0,39918.0,"hypothetical protein, conserved"
1921,Tb927.11.6560,21644.0,26429.0,23147.0,22057.0,28390.0,24177.0,20411.0,20609.0,"Centriole protein POC11, putative"
1922,Tb927.11.6570,124360.0,128130.0,133550.0,125070.0,133820.0,127620.0,137930.0,133440.0,"Nodulin-like, putative"
1923,Tb927.11.6590,3007800.0,3304700.0,2772000.0,3000500.0,3217400.0,3252400.0,3208100.0,3070800.0,"metallo-peptidase, Clan MF, Family M17"
1924,Tb927.11.6600,73068.0,77123.0,67679.0,77862.0,99670.0,113650.0,118260.0,107020.0,"conserved protein, unknown function"
1925,Tb927.11.6610,1112400.0,1211000.0,1084500.0,1200800.0,1247200.0,1100900.0,1405500.0,1192600.0,"hypothetical protein, conserved"
1926,Tb927.11.6620,35293.0,42055.0,38944.0,34540.0,26663.0,32043.0,32980.0,41984.0,Nucleolar protein 47
1927,Tb927.11.6630,299610.0,346140.0,298570.0,337520.0,341070.0,345920.0,368840.0,345130.0,"3-methylcrotonoyl-CoA carboxylase beta subunit, putative"
1928,Tb927.11.6660,441250.0,473650.0,424500.0,462630.0,451520.0,466840.0,486060.0,461110.0,"Tex-like protein N-terminal domain/Helix-hairpin-helix motif containing protein, putative"
1929,Tb927.11.670,1915200.0,2110700.0,1943300.0,2015600.0,2011100.0,2246100.0,2131200.0,2173900.0,epsinR
1930,Tb927.11.6710,251390.0,281520.0,255980.0,265880.0,263200.0,283780.0,283100.0,254510.0,predicted tetratricopeptide repeat (TPR) protein
1931,Tb927.11.6720,163940.0,156240.0,150730.0,155120.0,138570.0,150060.0,166820.0,140140.0,"mRNA cap guanine-N7 methyltransferase, putative"
1932,Tb927.11.6740,712680.0,777490.0,708090.0,739880.0,692600.0,658600.0,740980.0,645040.0,"pumilio/PUF RNA binding protein 10, putative"
1933,Tb927.11.6780,24540.0,26603.0,24923.0,28218.0,21373.0,22946.0,30119.0,24933.0,"regulator of chromatin condensation, putative"
1934,Tb927.11.6790,1465600.0,1676500.0,1349500.0,1486400.0,1462500.0,1484500.0,1462600.0,1431900.0,Nucleolar protein 89
1935,Tb927.11.6810,139110.0,154050.0,132090.0,142710.0,123670.0,124650.0,145820.0,138340.0,"tubulin-tyrsoine ligase-like protein, putative"
1936,Tb927.11.6820,459080.0,448790.0,426030.0,456870.0,424600.0,433320.0,500220.0,447430.0,"hypothetical protein, conserved"
1937,Tb927.11.6830,399450.0,407430.0,376010.0,413560.0,395840.0,454220.0,446550.0,423490.0,"Domain of unknown function(DUF2779), putative"
1938,Tb927.11.6840,158630.0,160980.0,137400.0,162710.0,150130.0,170300.0,183200.0,167400.0,"hypothetical protein, conserved"
1939,Tb927.11.6870,7705100.0,8397200.0,7513400.0,8117600.0,8376700.0,9017700.0,8713100.0,8388000.0,14-3-3 protein 2
1940,Tb927.11.6920,442450.0,496340.0,463330.0,489530.0,472570.0,478230.0,520250.0,468450.0,"hypothetical protein, conserved"
1941,Tb927.11.6960,31176.0,29785.0,30900.0,32902.0,28303.0,30936.0,30118.0,30592.0,"ATG16/SAP18/CVT11/APG16, putative"
1942,Tb927.11.6970,346630.0,315460.0,318430.0,324290.0,315180.0,350460.0,313810.0,296340.0,NADH-cytochrome b5 reductase-like protein
1943,Tb927.11.6980,556050.0,671750.0,566240.0,613970.0,605170.0,633010.0,646430.0,606460.0,"Phosphoenolpyruvate carboxykinase, related"
1944,Tb927.11.7020,3167900.0,3418100.0,3077300.0,3179900.0,3531200.0,3687200.0,3577900.0,3474800.0,"proteasome alpha 7 subunit, putative"
1945,Tb927.11.7040,173030.0,182010.0,148060.0,159670.0,179400.0,188940.0,190160.0,162780.0,"pterin-4-alpha-carbinolamine dehydratase, putative"
1946,Tb927.11.7050,168980.0,191670.0,157320.0,159360.0,135950.0,144830.0,180920.0,144800.0,"PA domain containing protein, putative"
1947,Tb927.11.7080,1884100.0,2067200.0,1753000.0,1927100.0,1795200.0,1935800.0,1977900.0,1840100.0,acidocalcisomal pyrophosphatase
1948,Tb927.11.7100,193760.0,229450.0,188790.0,194120.0,223710.0,203320.0,213760.0,233840.0,"cytoplasmic translation machinery associated protein, putative"
1949,Tb927.11.7120,51246.0,50651.0,47995.0,49393.0,49987.0,49610.0,58808.0,55026.0,"hypothetical protein, conserved"
1950,Tb927.11.7140,1126600.0,1261400.0,1195600.0,1122300.0,1080000.0,1207800.0,1256500.0,1136900.0,"cell cycle sequence binding phosphoprotein (RBP33), putative"
1951,Tb927.11.7150,1481900.0,1813000.0,1471200.0,1688600.0,1617300.0,1725800.0,1859400.0,1747100.0,NGG1 interacting factor 3-like
1952,Tb927.11.7170,5870500.0,6537600.0,5806400.0,6330200.0,5863800.0,6214000.0,6416300.0,5940500.0,seryl-tRNA synthetase
1953,Tb927.11.7180,473270.0,512470.0,469720.0,480700.0,486870.0,530290.0,503120.0,500710.0,"MORN repeat, putative"
1954,Tb927.11.7190,32058.0,34038.0,36141.0,41360.0,27635.0,42884.0,36797.0,37801.0,hypothetical protein
1955,Tb927.11.720,3040600.0,3233000.0,2754000.0,2871200.0,3086600.0,3117500.0,3499400.0,3015400.0,"hypothetical protein, conserved"
1956,Tb927.11.7210,198860.0,237550.0,213320.0,230370.0,227410.0,227160.0,241850.0,223510.0,"eukaryotic translation initiation factor 2-alpha kinase 1, putative"
1957,Tb927.11.7220,19825.0,26518.0,23803.0,21374.0,22325.0,24034.0,19243.0,25208.0,"neurobeachin/beige protein, putative"
1958,Tb927.11.7350,5328600.0,6369700.0,5442400.0,5507700.0,5696300.0,5478900.0,6268000.0,5961800.0,Histone H2B variant V
1959,Tb927.11.7370,3587.4,3061.0,4271.8,3681.5,3726.2,2656.0,3623.7,2232.0,"haloacid dehalogenase hydrolase, putative"
1960,Tb927.11.7380,15088000.0,15836000.0,13937000.0,14225000.0,15915000.0,16675000.0,16802000.0,16306000.0,"glycerol-3-phosphate dehydrogenase (FAD-dependent), mitochondrial"
1961,Tb927.11.740,1684300.0,2003000.0,1588800.0,1732500.0,1858000.0,1973700.0,2003400.0,1851400.0,eukaryotic translation initiation factor 5A
1962,Tb927.11.7410,449730.0,460010.0,455320.0,446180.0,447940.0,444480.0,493330.0,440120.0,"MSP-A, putative"
1963,Tb927.11.7420,466320.0,492090.0,434050.0,497070.0,415770.0,479170.0,455060.0,453170.0,phosphoadenosine phosphosulfate reductase-like protein
1964,Tb927.11.7430,85928.0,98189.0,79694.0,103780.0,81684.0,94087.0,93197.0,80980.0,"hypothetical protein, conserved"
1965,Tb927.11.7440,41307.0,47707.0,45083.0,45936.0,45610.0,48731.0,46380.0,46675.0,"hypothetical protein, conserved"
1966,Tb927.11.7510,18963000.0,22356000.0,16368000.0,18437000.0,20538000.0,21213000.0,21963000.0,19040000.0,"luminal binding protein 1 (BiP), putative"
1967,Tb927.11.7470,249400.0,286770.0,224380.0,252480.0,252980.0,259050.0,271000.0,247480.0,"hypothetical protein, conserved"
1968,Tb927.11.7475,103320.0,114020.0,110570.0,102290.0,100930.0,93418.0,118190.0,122320.0,"AN1-like Zinc finger containing protein, putative"
1969,Tb927.11.7480,386500.0,435950.0,414140.0,435310.0,390470.0,448970.0,473060.0,467100.0,"vacuolar type h+ ATPase subunit, putative"
1970,Tb927.11.750,215710.0,218630.0,202570.0,225780.0,211230.0,209980.0,235890.0,224450.0,"DNA repair protein, putative"
1971,Tb927.11.7520,199360.0,238750.0,204440.0,226160.0,221530.0,228990.0,217880.0,212620.0,"hypothetical protein, conserved"
1972,Tb927.11.7530,660440.0,828780.0,688770.0,716340.0,753250.0,848560.0,804260.0,706200.0,"long-chain-fatty-acid-CoA ligase, putative"
1973,Tb927.11.7550,145140.0,184070.0,154470.0,156770.0,138750.0,169850.0,157030.0,152430.0,"hypothetical protein, conserved"
1974,Tb927.11.7560,2946200.0,3486700.0,2785700.0,3003100.0,3153300.0,3492400.0,3245900.0,3256500.0,Component of motile flagella 15
1975,Tb927.11.7570,808470.0,835390.0,785320.0,828710.0,899910.0,952120.0,915600.0,907280.0,"ATP-grasp domain containing protein, putative"
1976,Tb927.11.7580,2014500.0,2032100.0,2113600.0,2125800.0,2783500.0,3110500.0,3030100.0,2323900.0,"hypothetical protein, conserved"
1977,Tb927.11.7590,55665.0,58922.0,44365.0,56112.0,59203.0,57692.0,62995.0,50544.0,"hypothetical protein, conserved"
1978,Tb927.11.760,5970200.0,6846200.0,5801400.0,6292000.0,6209000.0,6367800.0,6433300.0,6346900.0,"protein phosphatase 2C, putative"
1979,Tb927.11.7600,139220.0,163340.0,122070.0,135560.0,100800.0,100890.0,93450.0,82783.0,"hypothetical protein, conserved"
1980,Tb927.11.7685,7287900.0,9360600.0,6825200.0,7746300.0,7433100.0,8702400.0,8165500.0,7898300.0,ribosomal protein S10p/S20
1981,Tb927.11.770,152450.0,160820.0,130520.0,131170.0,125780.0,150550.0,150420.0,145280.0,"hypothetical protein, conserved"
1982,Tb927.11.7702,36320.0,43505.0,39724.0,43331.0,39096.0,40378.0,40058.0,40749.0,U6 snRNA-associated Sm-like protein LSm5
1983,Tb927.11.7707,381100.0,468190.0,341620.0,390850.0,479380.0,489930.0,474540.0,477610.0,"Tctex-1 family, putative"
1984,Tb927.11.7710,156200.0,181180.0,145470.0,157800.0,181880.0,180280.0,213560.0,184740.0,"Gp63-1 surface protease homolog, putative"
1985,Tb927.11.7780,1708600.0,1823300.0,1709600.0,1670300.0,1790800.0,1860800.0,1906800.0,1693500.0,Mitochondrial import receptor subunit ATOM46
1986,Tb927.11.7800,106640.0,113190.0,122550.0,106970.0,107270.0,122850.0,109640.0,108680.0,"hypothetical protein, conserved"
1987,Tb927.11.7820,292280.0,348610.0,254540.0,308920.0,285380.0,322380.0,319050.0,301110.0,"endonuclease/exonuclease/phosphatase, putative"
1988,Tb927.11.7840,5712300.0,6479800.0,5621800.0,6009200.0,5964900.0,6141800.0,6574900.0,6136400.0,ribonucleoside-diphosphate reductase large chain
1989,Tb927.11.7850,28246.0,37259.0,28753.0,26819.0,21689.0,30676.0,33682.0,25005.0,"hypothetical protein, conserved"
1990,Tb927.11.7860,21670.0,18434.0,20356.0,21212.0,24431.0,20204.0,22434.0,24630.0,DNA replication licensing factor MCM2
1991,Tb927.11.7890,984570.0,1104900.0,1037600.0,985000.0,1082600.0,1066100.0,1131900.0,1135400.0,zinc finger CCCH domain containing protein 44
1992,Tb927.11.7900,228460.0,263710.0,185270.0,214230.0,240370.0,258490.0,244570.0,236320.0,mitochondrial RNA binding protein 16
1993,Tb927.11.7940,259810.0,295120.0,276080.0,278510.0,267000.0,294210.0,292110.0,276690.0,"calmodulin, putative"
1994,Tb927.11.7960,164520.0,204580.0,175010.0,200860.0,194480.0,217420.0,240430.0,197270.0,kinetoplast poly(A) polymerase 1
1996,Tb927.11.800,84411.0,104550.0,95999.0,74901.0,93327.0,90070.0,99135.0,96773.0,"prefoldin subunit, putative"
1997,Tb927.11.8030,549490.0,622400.0,514570.0,586080.0,518280.0,616660.0,590520.0,586870.0,"hypothetical protein, conserved"
1998,Tb927.11.8050,1537800.0,1696800.0,1529300.0,1555300.0,1597200.0,1646500.0,1744600.0,1632700.0,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative"
1999,Tb927.11.8060,1539100.0,1771400.0,1440700.0,1709700.0,1819000.0,1954700.0,1966600.0,1777600.0,"SNARE associated Golgi protein, putative"
2000,Tb927.11.8080,47392.0,55892.0,51083.0,46055.0,56711.0,50304.0,62753.0,49202.0,"btb/poz domain containing protein, putative"
2001,Tb927.11.8090,1228300.0,1317000.0,1245900.0,1230400.0,1133800.0,1372100.0,1335300.0,1181600.0,"protein phosphatase 1, putative"
2002,Tb927.11.810,416870.0,494140.0,437120.0,447740.0,452790.0,498110.0,468260.0,455850.0,"hypothetical protein, conserved"
2003,Tb927.11.8110,16113.0,25011.0,19958.0,22730.0,24833.0,28330.0,27648.0,25467.0,"hypothetical protein, conserved"
2004,Tb927.11.8120,53516.0,78382.0,50501.0,57984.0,54419.0,48646.0,58607.0,57060.0,"protein transport protein SEC13, putative"
2005,Tb927.11.8140,228160.0,241150.0,218660.0,245310.0,267910.0,331870.0,307460.0,245590.0,"ER lumen retaining receptor protein, putative"
2006,Tb927.11.8150,419590.0,476660.0,444470.0,441230.0,419900.0,440330.0,474400.0,444520.0,"ULK family pseudokinase, putative"
2007,Tb927.11.8160,4941900.0,5566900.0,4864500.0,5262200.0,5172800.0,5243700.0,5780600.0,5274800.0,"dynein heavy chain, putative"
2008,Tb927.11.8165,66290.0,81320.0,72988.0,67484.0,87799.0,82607.0,78055.0,78360.0,hypothetical protein
2009,Tb927.11.8180,185470.0,203900.0,183930.0,182490.0,187720.0,187510.0,190630.0,173760.0,"hypothetical protein, conserved"
2010,Tb927.11.8190,183250.0,190960.0,181970.0,167750.0,151270.0,182720.0,166870.0,186870.0,DNA repair protein RAD51
2011,Tb927.11.8200,2480800.0,2923000.0,2631800.0,2544400.0,2438800.0,2837700.0,2714100.0,2794200.0,"ribosomal protein S26, putative"
2012,Tb927.11.8210,1379900.0,1528300.0,1382700.0,1442700.0,1228900.0,1321700.0,1418700.0,1339000.0,RAD50 DNA repair-like protein
2013,Tb927.11.8220,206140.0,253530.0,173180.0,227520.0,210270.0,226640.0,210450.0,231770.0,aurora B kinase
2014,Tb927.11.8230,1238300.0,1383600.0,1193000.0,1176000.0,1207400.0,1314900.0,1389400.0,1342700.0,"hypothetical protein, conserved"
2015,Tb927.11.8250,24967.0,33136.0,28080.0,29322.0,35863.0,35113.0,35980.0,31117.0,"hypothetical protein, conserved"
2016,Tb927.11.8260,1652500.0,1809000.0,1595200.0,1827500.0,1833600.0,1965400.0,2071800.0,2012800.0,carbonic anhydrase-like protein
2017,Tb927.11.8270,1031300.0,1076900.0,979930.0,1067200.0,1031200.0,1049800.0,1083800.0,1018000.0,"hypothetical protein, conserved"
2018,Tb927.11.8280,17038.0,20501.0,21723.0,21805.0,20883.0,24546.0,22935.0,22361.0,"hypothetical protein, conserved"
2019,Tb927.11.8290,147970.0,165560.0,150170.0,159000.0,152780.0,146790.0,153290.0,140150.0,"DIS3-like exonuclease, putative"
2020,Tb927.11.8300,262120.0,289530.0,293920.0,269370.0,247040.0,292360.0,314140.0,276160.0,"hypothetical protein, conserved"
2021,Tb927.11.8310,62481.0,68206.0,58816.0,69321.0,71568.0,72493.0,68766.0,74543.0,"class I transcription factor A, subunit 4"
2022,Tb927.11.8320,114180.0,123240.0,105870.0,102920.0,94040.0,105360.0,109080.0,104030.0,"hypothetical protein, conserved"
2023,Tb927.11.8350,136260.0,155610.0,137480.0,142590.0,155180.0,152430.0,163710.0,159660.0,"katanin p60 ATPase containing subunit A, putative"
2024,Tb927.11.8370,69118.0,73994.0,67107.0,69203.0,80562.0,75311.0,70683.0,61896.0,Nucleus and spindle associated protein 1
2025,Tb927.11.8380,1934000.0,2245100.0,1882800.0,1976400.0,2142200.0,2220500.0,2203300.0,2114900.0,"NADPH--cytochrome P450 reductase, putative"
2026,Tb927.11.8390,483970.0,504310.0,496580.0,507950.0,505930.0,489940.0,501620.0,446370.0,"hypothetical protein, conserved"
2027,Tb927.11.840,638040.0,740000.0,680140.0,706620.0,643180.0,663340.0,689520.0,616520.0,"sodium/hydrogen exchanger, putative"
2028,Tb927.11.8410,56919.0,78293.0,64724.0,84592.0,65700.0,81096.0,87543.0,73743.0,"hypothetical protein, conserved"
2029,Tb927.11.8430,357690.0,380930.0,347010.0,409960.0,345340.0,358760.0,391490.0,380860.0,"hypothetical protein, conserved"
2030,Tb927.11.8440,2945700.0,3149000.0,2549900.0,3011100.0,2844700.0,2754500.0,3149700.0,2886600.0,"haloacid dehalogenase-like hydrolase, putative"
2031,Tb927.11.8450,15575.0,21960.0,15644.0,21101.0,20042.0,23681.0,20078.0,22927.0,"Amastin surface glycoprotein, putative"
2032,Tb927.11.850,23175.0,30774.0,17784.0,20707.0,19557.0,27182.0,22963.0,18686.0,"Atypical serine/threonine protein kinase BUD32, putative"
2033,Tb927.11.870,154940.0,176980.0,150930.0,147450.0,163250.0,168380.0,188730.0,172820.0,mitochondrial ribosomal protein l23
2034,Tb927.11.8700,48090.0,53463.0,47909.0,52657.0,57668.0,59565.0,69056.0,58092.0,"hypothetical protein, conserved"
2035,Tb927.11.8730,258770.0,352740.0,326300.0,301820.0,305470.0,313600.0,316350.0,364520.0,"Cell division control protein 48, putative"
2036,Tb927.11.8760,137900.0,160460.0,129330.0,135100.0,120810.0,140950.0,142430.0,132870.0,"hypothetical protein, conserved"
2037,Tb927.11.8770,2132100.0,2408900.0,2137100.0,2108800.0,2187900.0,2182900.0,2341300.0,2353400.0,"ATP-dependent RNA helicase FAL1, putative"
2038,Tb927.11.8780,25774.0,23600.0,24604.0,30702.0,28007.0,28892.0,24615.0,23481.0,"hypothetical protein, conserved"
2039,Tb927.11.8790,692470.0,768910.0,693870.0,727680.0,785500.0,833020.0,783750.0,772440.0,"target SNARE, putative"
2040,Tb927.11.880,12129000.0,12300000.0,11752000.0,12497000.0,14533000.0,14911000.0,16246000.0,13262000.0,cyclophilin a
2041,Tb927.11.8800,52570.0,58658.0,60037.0,48097.0,62373.0,80770.0,78376.0,74834.0,"hypothetical protein, conserved"
2042,Tb927.11.8820,74583.0,91151.0,74634.0,72390.0,96286.0,96298.0,103970.0,91498.0,"glutathionylspermidine synthetase, putative"
2043,Tb927.11.8860,120000.0,106870.0,115070.0,98383.0,127550.0,116530.0,106260.0,103180.0,"CEP76 C2 domain containing protein, putative"
2044,Tb927.11.8870,429980.0,484240.0,447910.0,445430.0,406060.0,449130.0,448900.0,414960.0,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2045,Tb927.11.8880,291740.0,324760.0,265690.0,292490.0,322800.0,319230.0,323010.0,303920.0,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
2046,Tb927.11.8900,404200.0,461690.0,416910.0,387220.0,413290.0,441290.0,456090.0,441970.0,"DPCD protein family, putative"
2047,Tb927.11.8910,79871.0,90713.0,90093.0,92736.0,81597.0,86977.0,103440.0,76334.0,NADH-ubiquinone oxidoreductase B16.6 subunit
2048,Tb927.11.8920,45880.0,43755.0,40766.0,44298.0,38908.0,41849.0,40894.0,36858.0,"Centrosomal protein of 120 kDa, putative"
2049,Tb927.11.8930,57162.0,68689.0,56510.0,60292.0,58988.0,65922.0,65525.0,69618.0,"D123, putative"
2050,Tb927.11.8950,580300.0,581970.0,509750.0,557200.0,542180.0,510700.0,607330.0,538070.0,leucine rich repeat
2051,Tb927.11.8970,948360.0,1208500.0,943870.0,1064500.0,1098500.0,1271900.0,1283300.0,1004700.0,"ribose 5-phosphate isomerase, putative"
2052,Tb927.11.8980,474150.0,587500.0,496240.0,469780.0,402680.0,428970.0,405650.0,363810.0,"Elongation factor G 2, mitochondrial, putative"
2053,Tb927.11.900,3123400.0,3577000.0,3189700.0,3313300.0,4311200.0,4480200.0,4559000.0,4402900.0,"isocitrate dehydrogenase, putative"
2054,Tb927.11.9040,648050.0,740180.0,561060.0,694820.0,754050.0,824530.0,832720.0,725050.0,conserved protein
2055,Tb927.11.9050,264980.0,299960.0,256280.0,292710.0,288320.0,338430.0,297400.0,302960.0,"p21-C-terminal region-binding protein, putative"
2056,Tb927.11.9080,570290.0,588140.0,515890.0,588360.0,486540.0,495420.0,533940.0,484430.0,Nucleolar protein 136
2057,Tb927.11.910,160720.0,192440.0,169810.0,176790.0,164900.0,167500.0,181590.0,165230.0,"hypothetical protein, conserved"
2058,Tb927.11.9100,107350.0,120130.0,132280.0,137570.0,135600.0,125920.0,134710.0,144770.0,"Domain of unknown function (DUF4586), putative"
2059,Tb927.11.9120,231520.0,245740.0,225670.0,203690.0,260320.0,255950.0,272780.0,269510.0,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative"
2060,Tb927.11.9130,1611400.0,1833200.0,1587200.0,1764300.0,1708300.0,1763500.0,1877000.0,1597100.0,Replication factor A protein 1
2061,Tb927.11.9150,7045.6,3742.5,4885.5,2640.0,5708.7,4301.7,5103.3,5015.5,Mitochondrial processome subunit 1
2062,Tb927.11.9170,279060.0,310180.0,296680.0,326110.0,288730.0,329480.0,303260.0,299130.0,"DNA topoisomerase III, putative"
2063,Tb927.11.9180,345370.0,387300.0,348860.0,395390.0,386330.0,396570.0,388880.0,397930.0,"ADP-ribosylation factor GTPase activating protein, putative"
2064,Tb927.11.9190,245580.0,270420.0,265210.0,269230.0,279050.0,305170.0,313190.0,278870.0,Serine/threonine-protein kinase VPS15
2065,Tb927.11.9210,464000.0,471630.0,485910.0,467110.0,423520.0,463870.0,500920.0,424150.0,"NOL1/NOP2/sun family, putative"
2066,Tb927.11.9220,5217200.0,6019000.0,5104100.0,5629500.0,5422600.0,5860200.0,6247600.0,5517100.0,proteasome regulatory non-ATP-ase subunit 2
2067,Tb927.11.9240,243270.0,241200.0,210910.0,208380.0,227320.0,228960.0,260490.0,220570.0,"hypothetical protein, conserved"
2068,Tb927.11.9250,55136.0,52902.0,47374.0,55007.0,55863.0,57853.0,53564.0,52403.0,"hypothetical protein, conserved"
2069,Tb927.11.9260,97287.0,91469.0,78108.0,107600.0,102460.0,101540.0,107720.0,111210.0,"hypothetical protein, conserved"
2070,Tb927.11.9270,121370.0,157230.0,151300.0,157370.0,138390.0,158130.0,153890.0,160300.0,differentiation inhibitory kinase
2071,Tb927.11.9280,234250.0,251890.0,233850.0,241730.0,234060.0,247910.0,270030.0,261160.0,"hypothetical protein, conserved"
2072,Tb927.11.9290,78034.0,98484.0,89805.0,87236.0,94296.0,98756.0,113960.0,109820.0,Flagellum attachment zone protein 20
2073,Tb927.11.9300,94175.0,113080.0,111690.0,113800.0,111600.0,106710.0,111190.0,109460.0,"Domain of unknown function (DUF3342), putative"
2074,Tb927.11.9320,40095.0,47712.0,45972.0,51890.0,50267.0,51937.0,48976.0,50096.0,"hypothetical protein, conserved"
2075,Tb927.11.9350,67939.0,65609.0,67635.0,59700.0,56702.0,72672.0,72753.0,68213.0,"phosphonopyruvate decarboxylase-like protein, putative"
2076,Tb927.11.9360,723260.0,790020.0,759860.0,810790.0,776500.0,825750.0,852680.0,821200.0,"prenyltransferase, putative"
2077,Tb927.11.9370,46723.0,66272.0,58758.0,61939.0,59616.0,74291.0,58681.0,60986.0,"hypothetical protein, conserved"
2078,Tb927.11.940,85917.0,90800.0,87472.0,95597.0,92304.0,100830.0,95266.0,97535.0,KREPB5
2079,Tb927.11.9400,2221100.0,2648400.0,2250100.0,2346700.0,2450100.0,2607400.0,2715000.0,2575600.0,"hypothetical protein, conserved"
2080,Tb927.11.9420,849940.0,1019200.0,912830.0,905490.0,975830.0,981660.0,1122200.0,1003400.0,"ATP synthase, putative"
2081,Tb927.11.9440,674920.0,785240.0,707550.0,737470.0,683440.0,801030.0,760770.0,693060.0,Component of motile flagella 63
2082,Tb927.11.9450,122430.0,136040.0,113620.0,133380.0,119030.0,136970.0,140850.0,120630.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2083,Tb927.11.9470,419740.0,510360.0,385070.0,453770.0,517200.0,532930.0,541440.0,520620.0,"ADP-ribosylation factor GTPase activating protein, putative"
2084,Tb927.11.9480,179180.0,189710.0,190690.0,186710.0,181770.0,175750.0,192320.0,189090.0,"tubulin binding cofactor c, putative"
